Titles,Date2_x,pm2.5_atm_a
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 11:00:00,6.481
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 12:00:00,8.108
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 13:00:00,1.044
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 14:00:00,2.81
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 15:00:00,4.606999999999999
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 16:00:00,2.854
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 17:00:00,6.067
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 18:00:00,6.948
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 19:00:00,22.036
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 20:00:00,29.709
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 21:00:00,35.048
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 22:00:00,22.801
Προμηθέας Πάτρας: Ο Γιατράς στη θέση του Ηλία Ζούρου,2022-04-18 23:00:00,24.51
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 00:00:00,15.908
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 01:00:00,17.683999999999997
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 02:00:00,14.876
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 03:00:00,26.105
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 04:00:00,16.056
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 05:00:00,8.066
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 06:00:00,1.328
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 07:00:00,1.969
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 08:00:00,4.596
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 09:00:00,3.99
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 10:00:00,8.365
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 11:00:00,6.038
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 12:00:00,2.108
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 15:00:00,1.13
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 16:00:00,3.102
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 17:00:00,5.974
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 18:00:00,7.442
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 19:00:00,8.637
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 20:00:00,9.63
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 21:00:00,11.396
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 22:00:00,13.164
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 23:00:00,13.793
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 13:00:00,3.096
Είδαμε ξανά την... παλιοβούνα - Καθάρισε η ατμόσφαιρα της Πάτρας - ΦΩΤΟ,2022-04-19 14:00:00,2.802
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 00:00:00,4.168
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 01:00:00,4.371
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 02:00:00,6.861000000000001
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 03:00:00,8.48
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 04:00:00,8.945
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 05:00:00,9.485
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 06:00:00,8.41
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 07:00:00,9.586
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 08:00:00,7.334
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 09:00:00,7.015000000000001
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 10:00:00,6.374
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 11:00:00,6.114000000000001
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 12:00:00,5.141
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 13:00:00,4.702
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 14:00:00,3.233
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 15:00:00,3.667
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 16:00:00,4.827
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 17:00:00,4.9190000000000005
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 18:00:00,7.174
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 19:00:00,7.925
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 20:00:00,9.537
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 21:00:00,10.803
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 22:00:00,12.808
Τα «μασάει» η Επιτροπή του Κογκρέσου για τις 144 θεάσεις UFO από Αμερικανούς πιλότους,2022-05-30 23:00:00,10.883
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 00:00:00,10.031
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 01:00:00,9.055
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 02:00:00,9.351
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 03:00:00,9.277
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 04:00:00,10.683
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 05:00:00,8.336
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 06:00:00,8.737
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 07:00:00,7.423999999999999
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 08:00:00,9.141
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 09:00:00,12.018
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 10:00:00,11.388
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 11:00:00,9.2
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 12:00:00,11.322
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 13:00:00,10.503
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 14:00:00,9.029
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 15:00:00,6.665
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 16:00:00,4.726
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 17:00:00,3.537
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 18:00:00,3.646
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 19:00:00,4.222
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 20:00:00,6.131
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 21:00:00,8.719000000000001
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 22:00:00,5.095000000000001
Προμηθέας: Διαθέσιμα τα εισιτήρια για τον ημιτελικό των πλέι οφ με τον Ολυμπιακό ,2022-05-31 23:00:00,4.372999999999999
"Δεν μπόρεσε ο Προμηθέας, ήττα 102-72 από τον Ολυμπιακό στην Πάτρα (ΦΩΤΟ&ΒΙΝΤΕΟ)",2022-06-01 00:00:00,4.8740000000000006
"Δεν μπόρεσε ο Προμηθέας, ήττα 102-72 από τον Ολυμπιακό στην Πάτρα (ΦΩΤΟ&ΒΙΝΤΕΟ)",2022-06-01 01:00:00,6.811
"Δεν μπόρεσε ο Προμηθέας, ήττα 102-72 από τον Ολυμπιακό στην Πάτρα (ΦΩΤΟ&ΒΙΝΤΕΟ)",2022-06-01 02:00:00,7.723000000000001
"Δεν μπόρεσε ο Προμηθέας, ήττα 102-72 από τον Ολυμπιακό στην Πάτρα (ΦΩΤΟ&ΒΙΝΤΕΟ)",2022-06-01 03:00:00,5.707
"Δεν μπόρεσε ο Προμηθέας, ήττα 102-72 από τον Ολυμπιακό στην Πάτρα (ΦΩΤΟ&ΒΙΝΤΕΟ)",2022-06-01 04:00:00,4.245
"Δεν μπόρεσε ο Προμηθέας, ήττα 102-72 από τον Ολυμπιακό στην Πάτρα (ΦΩΤΟ&ΒΙΝΤΕΟ)",2022-06-01 05:00:00,3.967
"Δεν μπόρεσε ο Προμηθέας, ήττα 102-72 από τον Ολυμπιακό στην Πάτρα (ΦΩΤΟ&ΒΙΝΤΕΟ)",2022-06-01 06:00:00,4.789
